# date	host	workload	level	mhz	mhz_lo	mhz_hi	box_mhz
2026-08-15T10:51:25Z	plexus	fib	-O3	2095	2095	2095	2004
2026-08-15T10:51:25Z	plexus	fib	fpc	2095	2095	2095	1834
2026-08-15T10:51:25Z	plexus	selfcompile	-O0	2365	2211	2365	1827
2026-08-15T10:51:25Z	plexus	selfcompile	-O2	2367	2166	2367	1867
2026-08-15T10:51:25Z	plexus	selfcompile	-O3	2382	2088	2382	1922
2026-08-15T10:51:25Z	plexus	selfcompile	fpc	1661	1612	1661	1478
2026-08-15T12:00:03Z	plexus	mandelbrot	-O0	2494	2093	2529	1454
2026-08-15T12:00:03Z	plexus	mandelbrot	-O2	2530	2400	2571	1555
2026-08-15T12:00:03Z	plexus	mandelbrot	-O3	2414	2251	2524	1409
2026-08-15T12:00:03Z	plexus	mandelbrot-p	-O0	2502	2455	2564	1476
2026-08-15T12:00:03Z	plexus	mandelbrot-p	-O2	2445	2006	2562	1969
2026-08-15T12:00:03Z	plexus	mandelbrot-p	-O3	2392	2084	2413	1460
2026-08-15T12:00:03Z	plexus	mandelbrot-p	fpc	2484	2148	2521	1908
2026-08-15T12:00:03Z	plexus	raytracer	-O0	2576	2543	2576	1547
2026-08-15T12:00:03Z	plexus	raytracer	-O2	2501	2462	2549	1625
2026-08-15T12:00:03Z	plexus	raytracer	-O3	2566	2483	2566	1484
2026-08-15T12:00:03Z	plexus	raytracer-p	-O0	2496	2121	2496	1446
2026-08-15T12:00:03Z	plexus	raytracer-p	-O2	2211	1900	2483	1373
2026-08-15T12:00:03Z	plexus	raytracer-p	-O3	2377	2115	2531	1562
2026-08-15T12:00:03Z	plexus	raytracer-p	fpc	2205	1200	2251	1582
2026-08-15T12:00:03Z	plexus	sieve	-O0	2342	1423	2361	1520
2026-08-15T12:00:03Z	plexus	sieve	-O2	1242	1242	2291	1454
2026-08-15T12:00:03Z	plexus	sieve	-O3	2010	1642	2010	1670
2026-08-15T12:00:03Z	plexus	sieve	fpc	2256	1202	2256	1392
2026-08-15T12:00:03Z	plexus	nbody	-O0	2063	1648	2092	1369
2026-08-15T12:00:03Z	plexus	nbody	-O2	2058	1823	2058	1394
2026-08-15T12:00:03Z	plexus	nbody	-O3	2064	1329	2095	1518
2026-08-15T12:00:03Z	plexus	nbody	fpc	2077	1510	2077	1528
2026-08-15T12:00:03Z	plexus	fib	-O0	2071	1717	2071	1294
2026-08-15T12:00:03Z	plexus	fib	-O2	1999	1674	1999	1432
2026-08-15T12:00:03Z	plexus	fib	-O3	2048	1654	2095	1310
2026-08-15T12:00:03Z	plexus	fib	fpc	1684	1350	1800	1278
2026-08-15T12:00:03Z	plexus	selfcompile	-O0	2557	2504	2566	1321
2026-08-15T12:00:03Z	plexus	selfcompile	-O2	2542	2542	2563	1350
2026-08-15T12:00:03Z	plexus	selfcompile	-O3	2564	2546	2564	1413
